2022-07-06,یک توسعه‌دهنده نرم‌افزار در اوهایو برای خرید بیت کوین بیشتر به شغل دوم روی آورد,91,10
2022-07-07,کیف پول لجر کاردانو اکنون در دستگاه‌های iOS موجود است,164,5
2022-07-07,به‌روزرسانی جدید صرافی مت گوکس برای بازپرداخت بیت کوین‌های دزدیده‌شده از آن,39,10
2022-07-07,یک پیشنهاد شغلی تقلبی باعث شد که ۵۴۰ میلیون دلار ارز دیجیتال هک شود,14,14
2022-07-07,سول‌فلیر به کاربران خود اجازه می‌دهد تا حساب‌های دیفای و سیفای سولانا خود را در برنامه‌ای ادغام‌شده با صرافی اف‌تی‌ایکس مدیریت کنند,16,3
2022-07-07,اکثر سهام‌گذاران اتریوم ۲.۰ در ضرر هستند,35,29
2022-07-07,مدیران سرمایه‌گذاری در بریتانیا خواهان راه‌اندازی صندوق‌های سرمایه‌گذاری مبتنی‌بر بلاک چین هستند,41,7
2022-07-07,مدیرعامل جنسیس تریدینگ تایید کرد که شرکتش در تری اروز کپیتال سرمایه‌گذاری کرده بود,35,6
2022-07-07,ایلان ماسک: در هر جایی که بشود از دوج کوین حمایت خواهم کرد,417,45
2022-07-07,مدیرعامل کوکوین: گلسنود موجودی بیت کوین صرافی کوکوین را اشتباه اطلاع‌رسانی کرده بود,94,19
2022-07-07,طعنه رئیس‌جمهور السالوادور به پیتر شیف: از بانکت چه خبر؟!,347,22
2022-07-07,صرافی بیت استمپ از تصمیم خود برای دریافت کارمزد از کاربران غیرفعال عقب‌نشینی کرد,39,9
2022-07-07,سهم آدرس‌های دارای ۱۰۰هزار تا ۱۰میلیون دلار تتر از عرضه USDT،‌ به کمترین میزان در ۳ سال اخیر نزدیک شده است,50,17
2022-07-07,هکر پروتکل کرما فایننس ۸ میلیون دلار از سرمایه‌های سرقت‌شده را بازگرداند,36,7
2022-07-07,افزایش تقاضا برای خرید کیف پول‌های سخت‌افزاری در روسیه، در پی اعمال محدودیت‌های ارزی در این کشور,43,19
2022-07-07,سه مدیر اجرایی جی‌پی مورگان برای پیوستن به شرکت‌های حوزه ارز دیجیتال، این بانک را ترک کردند,54,9
2022-07-07,یک استارتاپ کره‌ای ۹۹ درصد سرمایه خود را به‌خاطر شورت‌کردن لونا از دست داده است,155,38
2022-07-07,بانک مرکزی بریتانیا: ارزهای دیجیتال نیازمند چهارچوب‌های نظارتی قوی‌تری هستند,39,28
2022-07-07,تحلیلگر بلومبرگ: در ۶ ماه آینده روند بازار بیت کوین صعودی می‌شود,234,55
2022-07-07,به‌روزرسانی اثبات سهام اتریوم با موفقیت در شبکه آزمایشی سپولیا اجرا شد,143,18
2022-07-07,قانون‌گذاران هندی قصد دارند انطباق فعالیت صرافی‌های ارز دیجیتال با قوانین ارزی این کشور را بررسی کنند,42,10
2022-07-05,حجم معاملات ارزهای دیجیتال در هند به‌خاطر اعمال مالیات سنگین کاهش یافته است,21,44
2022-07-05,گلسنود: هولدرهای کوتاه‌مدت بازار ارزهای دیجیتال را ترک کرده و فقط هولدرهای بلندمدت باقی مانده‌اند,83,27
2022-07-05,کوین‌لون محدودیت برداشت خود را ۹۹ درصد کاهش داده است,76,19
2022-07-05,راه‌اندازی واحد تحقیقات ارزهای دیجیتال در برزیل,78,18
2022-07-05,مدیرعامل شرکت سرمایه‌گذاری گربر کاوازاکی: پیتر شیف هنوز بیت کوین را درک نکرده است,239,28
2022-07-05,سلسیوس ۱۴۳ میلیون از وام‌های ارز دیجیتال دای را پرداخت کرده است,60,7
2022-07-05,دولت دبی در حال آماده‌سازی برای پیوستن به متاورس,96,9
2022-07-05,پس از استعفای وزیر اقتصاد آرژانتین، مردم این کشور به ارزهای دیجیتال روی آورده‌اند,94,12
2022-07-05,درخواست ۱۰ بیت کوین در ازای داده‌های سرقت شده شهروندان چینی توسط یک هکر,59,13
2022-07-05,افت بهای توکن بومی کوکوین درپی انتشار شایعه ورشکستگی این صرافی,20,19
2022-07-05,سندباکس با مؤسسه دیجیتال هالیوود وارد همکاری شد,38,7
2022-07-05,نتایج یک نظرسنجی: ۲۱ درصد آمریکایی‌ها برای خرید ارز دیجیتال وام گرفته‌اند و اکثر آنها پول خود را از دست داده‌اند,46,8
2022-07-04,غول‌های فناوری چین طرح توسعه صنعت توکن‌های غیرمثلی را منتشر کردند,30,8
2022-07-04,افزایش چشم‌گیر موقعیت‌های معاملاتی لانگ در صرافی‌های ارزهای دیجیتال,97,31
2022-07-04,پلتفرم مولتی چین، روت‌استاک را به اکوسیستم پل بلاک چین خود اضافه کرد,105,14
2022-07-04,خریداری ۱۸.۸ میلیون دوج کوین توسط یک نهنگ با ۴۰ میلیون ریپل,141,15
2022-07-04,سنگاپور محدودیت‌هایی برای مشارکت افراد در بازار ارزهای دیجیتال در نظر خواهد گرفت,19,21
2022-07-04,تحلیلگر آرک اینوست: بیت کوین ممکن است باز هم کاهش قیمت داشته باشد,125,104
2022-07-04,افت ۷۷ درصد میزان دارایی‌های محصولات سرمایه‌گذاری اتریوم در ماه ژوئن,133,20
2022-07-04,افت ۲۰ درصدی بهای سولانا در ۷ روز گذشته,37,15
2022-06-29,سیتی‌بانک در مقاله جدید خود ریسک احتمالی وام مسکن با پشتوانه ارزهای دیجیتال و مزایای املاک متاورس را بررسی کرد,48,12
2022-06-29,رئیس بانک مرکزی اروپا: تورم جهانی هرگز به شرایط قبل از کووید ۱۹ برنمی‌گردد,90,43
2022-06-29,بنیان‌گذار پولکادات از برنامه‌های خود برای تمرکززدایی کامل بلاک چین و ارائه مدل حاکمیتی جدید خبر داد,75,57
2022-06-29,با رأی کاربران ۵۰ کوادریلیون توکن بیبی دوج سوزانده می‌شود,1000,52
2022-06-29,مدیر ارشد کوین شیرز: زمان تمرکز دوباره بر روی زیرساخت ارزهای دیجیتال است,93,55
2022-06-29,۵۲ درصد از آدرس‌های دوج کوین به‌رغم ریزش قیمتی اخیر هنوز در سود هستند,113,23
2022-06-29,لی رینرز: ارزهای دیجیتال بی‌ارزش هستند و باید ممنوع شوند,158,198
2022-06-29,جامعه کاربران لیدو خواستار لغو محدودیت در سهام‌گذاری در بازار اتریوم است,86,17
2022-06-29,نوبنک برزیل امکان معامله بیت کوین و اتریوم را برای کاربران خود فراهم کرد,113,61
2022-06-29,مایکرو استراتژی ۴۸۰ بیت کوین دیگر خریداری کرد,151,54
2022-06-29,ضرر ۴۰۰ میلیون دلاری کره شمالی از ارزهای دیجیتال می‌تواند به برنامه سلاح هسته این کشور صدمه بزند,102,39
2022-06-29,"فاندسترت: بهای بیت کوین می‌تواند تا ۱۲,۵۰۰ دلار ریزش کند",167,110
2022-06-29,پارلمان روسیه لایحه مالیات دارایی‌های دیجیتال را تصویب کرد,52,70
2022-06-29,تاکنون بیش از ۱۹هزار قطعه زمین در متاورس شیبا اینو فروخته شده است,156,27
2022-06-29,سم بنکمن‌فراید: برخی از صرافی‌ها ورشکستگی خود را مخفی کرده‌اند,124,40
2022-06-29,دادگاه دستور انحلال شرکت تری اروز کپیتال را صادر کرد,116,39
2022-06-29,لجر پشتیبانی از کاردانو در گوشی‌های اندرویدی را اضافه کرد,86,25
2022-06-29,شبکه چیا پلتفرم توکن‌های غیرمثلی خود را راه‌اندازی می‌کند,60,26
2022-06-29,انکوریج یک پلتفرم سهام‌گذاری اتریوم برای سرمایه‌گذاران نهادی راه‌اندازی می‌کند,39,15
2022-06-29,رئیس یک شرکت سرمایه‌گذاری از احتمال افت بیشتر اتریوم خبر داد,48,47
2022-06-22,شرکت تتر یک استیبل کوین جدید با پشتوانه پوند بریتانیا راه‌اندازی می‌کند,42,8
2022-06-22,ماینرها تمامی بیت کوین‌های استخراج شده خود در ماه مه را به فروش رسانده‌اند,98,64
2022-06-22,بازار NFT رریبل کارمزد معاملات خود را به میزان قابل‌توجهی کاهش داد,53,46
2022-06-22,گلدمن ساکس: احتمال بروز رکود در آمریکا افزایش یافته است,86,123
2022-06-22,به نظر می‌رسد رئیس‌جمهور جدید کلمبیا یکی از طرف‌داران بیت کوین است,296,119
2022-06-22,کریستین لاگارد: ارزهای دیجیتال و دیفای ممکن است تهدیدی واقعی برای ثبات مالی باشند,238,135
2022-06-22,استودیوی فیلم‌سازی ژاپنی نوما سه‌گانه سینمایی درباره ارزهای دیجیتال می‌سازد,145,31
2022-06-21,بانک تسویه‌حساب‌های بین‌المللی: ۹۰ درصد بانک‌های مرکزی جهان در حال تحقیق درباره کاربرد ارزهای دیجیتال ملی هستند,179,30
2022-06-21,هیئت‌مدیره توییتر از سهامداران خواست تا به پیشنهاد ایلان ماسک رأی مثبت دهند,417,151
2022-06-21,شرکت ماینینگ بیت‌فارمز ۳ هزار بیت کوین را به فروش رساند,469,183
2022-06-21,تام فارلی: قیمت بین کوین ممکن است بار دیگر سطح ۱۷ هزار دلاری را آزمایش کند,657,334
2022-06-21,پرایوسی کوین‌های برتر بازار در کمتر از ۲ ماه بیش از نصف ارزش خود را از دست داده‌اند,158,26
2022-06-21,تأیید پیشنهاد ایلان ماسک برای خرید توییتر بهای دوج کوین را افزایش داد,315,31
2022-06-21,بلاک‌فای اعتبار ۲۵۰ میلیون دلاری از جانب صرافی FTX دریافت خواهد کرد,68,8
2022-06-21,سولانا با رشد ۳۰ درصدی خود در هفت روز گذشته، سعی دارد از ریپل و کاردانو پیشی بگیرد,121,17
2022-06-21,یک صرافی استرالیایی به‌عنوان اولین شرکت حوزه ارزهای دیجیتال در این کشور مجوز فعالیت دریافت کرد,146,16
2022-06-21,شرکت خودروسازی لوتوس برای عرضه NFT خود با ریپل همکاری می‌کند,109,11
2022-06-21,کاهش قیمت کارت‌های گرافیک هم‌زمان با سقوط بازار ارزهای دیجیتال,98,21
2022-06-21,استیبل کوین USDD ترون همچنان زیر یک دلار معامله می‌شود,94,38
2022-06-21,ایلان ماسک: هرگز نگفته بودم مردم باید روی ارزهای دیجیتال سرمایه‌گذاری کنند,285,338
2022-06-21,صرافی هیوبی از دبی و نیوزلند مجوز فعالیت دریافت کرد,70,43
2022-06-21,ویتالیک بوترین از مدل «S2F» بیت کوین انتقاد کرد,112,77
2022-06-21,شرکت سرمایه‌گذاری سوئیسی: بازار ارزهای دیجیتال در حال تشکیل کف قیمتی است,168,76
2022-06-21,به‌روزرسانی شبکه آزمایشی کاردانو به دلیل نقص فنی به تعویق افتاد,58,24
2022-06-21,رئیس بخش آمریکایی صرافی FTX: قانون‌گذاری رشد صنعت ارزهای دیجیتال را سریع‌تر می‌کند,98,3
2022-06-21,دولت اوکراین کریپتو پانکی را که در قالب کمک‌های مردمی دریافت کرده بود، به فروش رساند,62,8
2022-06-21,تأیید شد: تظاهرات ضد NFTها در نیویورک ساختگی بود,43,2
2022-06-21,تسلا با دستور ایلان ماسک ۳.۵ درصد از کارکنان خود را اخراج می‌کند,132,54
2022-06-21,دولت بریتانیا از جمع‌آوری اطلاعات مربوط به کیف‌ پول‌های شخصی ارز دیجیتال صرف‌نظر کرد,41,4
2022-06-21,همچنان بیش از ۵۰ درصد از آدرس‌های شبکه بیت کوین در سود هستند,117,26
2022-06-21,اولین ETF شورت بیت کوین در بورس آمریکا، امروز عرضه می‌شود,195,26
2022-06-21,قطع‌شدن کلادفلر باعث از کار افتادن برخی از سایت‌های مرتبط با ارزهای دیجیتال شد,33,13
2022-06-21,شبکه آزمایشی جدید اتریوم راه‌اندازی شد,165,21
2022-06-21,اپلیکیشن وی‌چت حساب‌های مرتبط با NFT و ارزهای دیجیتال را مسدود می‌کند,32,40
2022-06-21,سقوط ۷۴ درصدی فروش توکن‌های غیرمثلی در ۳۰ روز گذشته نسبت به ماه پیش از آن,113,35
2022-06-21,مکس کایزر باز هم پیش‌بینی کرد که بیت کوین در سال جاری به ۲۲۰ هزار دلار می‌رسد,584,684
2022-06-21,وال‌استریت ژورنال: هزینه تبلیغات و بازاریابی صنعت ارزهای دیجیتال تا ۹۰ درصد سقوط کرده است,65,47
2022-06-21,بنیان‌گذار دوج کوین ارزهای دیجیتال را به یک خانه‌ پوشالی تشبیه کرد,178,204
2022-06-21,پروتکل بنکور قابلیت محافظت در برابر زیان‌های موقت را به دلیل «شرایط خصمانه بازار» متوقف کرد,25,35
2022-06-20,تحلیلگران جی‌پی مورگان:‌ رکوردشکنی سهم بازار استیبل کوین‌ها نشانه‌ای از یک روند صعودی جدید در بازار ارزهای دیجیتال است,86,43
2022-06-18,تعداد واحدهای در ضرر بیت کوین به بالاترین سطح در ۲ سال گذشته رسید,110,253
2022-06-18,استیبل کوین مجیک اینترنت مانی برابری خود را با دلار از دست داد,60,133
2022-06-18,اوکراین به انجمن مشارکت بلاک چین اروپا پیوست,57,87
2022-06-18,در ۲۴ساعت گذشته بیش از ۲۸۸میلیون دلار در بازار ارزهای دیجیتال لیکویید شده است,93,188
2022-06-18,‏FATF به‌زودی گزارشی درباره اجرای قانون انتقال اطلاعات و فضای ارزهای دیجیتال منتشر می‌کند,51,179
2022-06-18,مِتا با همکاری فعالان صنعت مُد بازاری برای اقلام دیجیتال راه‌اندازی می‌کند,66,148
2022-06-18,آدام بک همچنان معتقد است قیمت بیت کوین تا پایان ۲۰۲۲ به ۱۰۰هزار دلار می‌رسد,917,889
2022-06-18,مدیرعامل بایننس: بازار نزولی تا ۲۰۲۶ ادامه خواهد داشت,669,445
2022-06-18,در ادامه ریزش بیت کوین، قیمت به زیر ۱۹هزار دلار سقوط کرد!,303,343
2022-06-18,قیمت بیت کوین به زیر ۲۰هزار دلار سقوط کرد,720,475
2022-06-18,اف‌بی‌آی: برخی از کلاهبرداران حوزه ارز دیجیتال از لینکدین استفاده می‌کنند,36,34
2022-06-18,بری سیلبرت به خرید بیت کوین ادامه می‌دهد,417,227
2022-06-17,شرکت جنسیس معاملات خود را احتمالاً با صندوق تری اروز کپیتال منحل کرده است,51,106
2022-06-17,قانون‌گذاران آمریکایی از سازمان محفاظت از محیط‌زیست این کشور خواسته‌اند که مزایای بالقوه استخراج ارزهای دیجیتال را بررسی کند,110,128
2022-06-17,تعداد تترهای در گردش در دو ماه گذشته کاهش یافته است,105,151
2022-06-17,به نظر می‌رسد که روسیه قصد دارد خودش را برای استخراج ارز دیجیتال با گاز سوزاندنی آماده کند,161,208
2022-06-17,صرافی FTX قصد‌ دارد وارد بازار کشور کانادا شود,83,191
2022-06-17,یکی از تحلیلگران مشهور می‌گوید که کف بیت کوین ۱۴ هزار دلار است,733,730
2022-06-17,محدودیت‌های برداشت پلتفرم فین‌بلاکس باعث نگرانی کاربران آن شده است,64,551
2022-06-17,بنیان‌گذار کاردانو هفته آینده در مقابل اعضای کمیته کشاورزی کنگره ایالات متحده صحبت خواهد کرد,685,516
2022-07-03,به‌روزرسانی واسیل کاردانو احتمالاً تا ساعاتی دیگر انجام می‌شود,275,368
2022-07-03,نسیم طالب: اگر بیت کوین به ۱۰۰هزار دلار برسد باز هم شکست‌خورده است,406,189
2022-07-03,کارمزد شبکه اتریوم به کمترین میزان خود در ۱۹ ماه اخیر رسید,82,34
2022-07-03,امکان پرداخت با شیبا اینو و دوج کوین در یکی از سرویس‌های اوبر فراهم شد,354,42
2022-07-03,ژائو: پروژه‌های غیرمتمرکز ارزهای دیجیتال طی ۱۰ سال آینده از پروژه‌های متمرکز پیشی می‌گیرند,124,33
2022-07-02,کمیسیون معاملات آتی کالایی یک شرکت آفریقای جنوبی را به کلاه‌برداری بیت کوینی ۱.۷ میلیارد دلاری متهم کرد,73,38
2022-07-02,متا برنامه کیف پول نووی را تا روز ۱۰ شهریور به‌طور کامل متوقف می‌کند,43,26
2022-07-02,کاهش بهای ارز دیجیتال برتر بازار تأثیر چندانی بر هش ریت بیت کوین نداشته است,125,186
2022-07-02,تری اروز کپیتال رسماً اعلام ورشکستگی کرد,55,145
2022-07-02,مدیرعامل کوکوین شایعه ورشکستگی و توقف برداشت‌های این صرافی را رد کرد,139,204
2022-07-02,تحلیلگر شبکه CNBC: قیمت بیت کوین ممکن است تا نزدیکی ۱۰هزار دلار سقوط کند,669,466
2022-07-02,به‌رغم کاهش تعداد هک‌های حوزه ارزهای دیجیتال، خسارت آن‌ها بیشتر شده است,60,73
2022-07-02,یک سناتور مکزیکی لایحه‌ای برای تبدیل بیت کوین به پول قانونی در این کشور ارائه داد,312,93
2022-07-02,تون کوین نام دامنه مخصوص خود را راه‌اندازی کرد,47,17
2022-07-02,مدیرعامل FTX به دنبال خرید شرکت‌های ورشکسته فعال در حوزه استخراج است,45,15
2022-07-02,حجم معاملات ماهانه NFTها از ابتدای ۲۰۲۲ بیش از ۹۰ درصد کاهش یافته است,27,10
2022-07-01,قابلیت ضرب NFT در بازار توکن‌های غیرمثلی بایننس راه‌اندازی شد,83,17
2022-07-01,استیبل کوین کاردانو احتمالاً به‌زودی راه‌اندازی می‌شود,233,128
2022-07-01,سه‌ماهه دوم ۲۰۲۲ بدترین فصل برای بیت کوین در ۱۱ سال اخیر بوده است,263,185
2022-07-01,دولت کلمبیا برای ثبت زمین از بلاک چین ریپل استفاده می‌کند,173,29
2022-06-19,فدرال رزرو استیبل کوین‌ها را خطری برای ثبات مالی می‌داند,95,111
2022-06-19,اعلام حمایت ایلان ماسک بهای دوج کوین را افزایش داد,524,105
2022-06-19,بانک‌ تسویه‌حساب‌های بین‌المللی پلتفرم اطلاعات بازار ارزهای دیجیتال راه‌اندازی می‌کند,206,88
2022-06-19,پیتر برنت: در حال حاضر با پول دشمنم هم اتریوم نمی‌خرم,327,325
2022-06-19,توصیه رئیس‌جمهور السالوادور به سرمایه‌گذاران بیت کوین: به جای زل‌زدن به قیمت از زندگی لذت ببرید!,473,180
2022-06-19,تسلط بیت کوین بر بازار ارز‌های دیجیتال در هفت روز گذشته ۵ درصد کاهش یافته است,189,135
2022-06-19,ایلان ماسک: به حمایت از دوج کوین ادامه می‌دهم,553,173
2022-06-19,جیم کرامر: قیمت بیت کوین احتمالاً به ۱۲هزار دلار می‌رسد,243,360
2022-06-19,وب‌سایت تتر مورد حمله دیداس قرار گرفت,60,142
2022-06-19,یک مرد آمریکایی برای قتل نامزد سابق خود ۱۳هزار دلار بیت کوین پرداخت کرد,101,147
2022-06-19,رئیس بانک مرکزی جامائیکا: ارزهای دیجیتال به حد کافی باثبات نیستند و نمی‌توانند یک روش پرداخت مناسب باشند,358,107
2022-06-19,یک شهروند آمریکایی از مجموعه تِرا شکایت کرد,139,121
2022-06-19,رویداد اودیسه شبکه آربیتروم از سه‌شنبه هفته آینده آغاز خواهد شد,78,287
2022-06-19,یوتیوبر آمریکایی با فروش توکن غیرمثلی بورد ایپ یات کلاب خود یک خانه ۴.۱ میلیون دلاری خرید,57,272
2022-06-19,معاملات آتی دوج کوین به صرافی کراکن اضافه می‌شود,204,364
2022-06-19,تعداد دنبال‌کنندگان حساب توییتر شیبا اینو به ۳.۴ میلیون نفر رسید,507,384
2022-06-18,بابل فایننس در نتیجه «فشار نقدینگی غیرعادی» برداشت‌های کاربران را معلق کرد,54,529
2022-06-18,افت ۸ درصد هش ریت بیت کوین همزمان با عقب‌نشینی این ارز دیجیتال در بازار,117,430
2022-06-18,بهای اتریوم ۳ رقمی شد؛ اتریوم پایین‌تر از سطح حمایت هزار دلاری,155,434
2022-06-18,دوج کوین به فهرست ۱۰ توکن برتر از نظر حجم معاملات پیوست,233,345
2022-06-20,وزارت دارایی روسیه ادعای صادرات نفت و انرژی در ازای بیت کوین را رد کرد,125,38
2022-06-20,گوگل ترندز: جستجوها برای عبارت «بیت کوین مُرده» به بالاترین حد تاریخ خود رسید,342,151
2022-06-20,گلسنود: بزرگ‌ترین زیان دلاری تاریخ بیت کوین در روزهای گذشته برای سرمایه‌گذاران رقم خورد,245,52
2022-06-20,هشدار یک تحلیلگر درباره خطرات بازار نزولی برای پلتفرم‌ها و شرکت‌های ارز دیجیتال,101,48
2022-06-20,بایننس روز پنجشنبه سپرده‌گذاری و برداشت ترون را تعلیق می‌کند,85,45
2022-06-20,دادستان‌های کره جنوبی توسعه‌دهندگان ترا را ممنوع الخروج کردند,190,29
2022-06-20,میکردائو فعالیت‌های پلتفرم وام‌دهی آوی را متوقف کرد,71,29
2022-06-20,تعداد هولدرهای دارای یک بیت کوین در هفت روز گذشته ۱۳هزار آدرس بیشتر شده است,625,36
2022-06-20,مدل «S2F» پلن بی برای اولین بار در تاریخ نقض شد,178,42
2022-06-20,افزایش ۱٬۳۰۰ درصدی حجم معاملات توکن سینتتیکس هم‌زمان با جهش ۱۰۰ درصدی قیمت,59,17
2022-06-20,مدیرعامل بایننس: کف قیمت جایی است که بقیه سرمایه‌گذاران امیدشان را از دست می‌دهند,496,67
2022-06-20,مدیرعامل صرافی FTX: فدرال رزرو محرک بازار نزولی کنونی است,93,27
2022-06-20,تعداد تراکنش‌های یو‌اس‌دی کوین در شبکه اتریوم از تتر پیشی گرفت,87,24
2022-06-20,شرکت ماراتون دیجیتال همچنان به استخراج بیت کوین ادامه می‌دهد,236,30
2022-06-20,یکی از سرمایه‌گذاران اصلی سلسیوس برنامه‌ای برای بازیابی این پلتفرم ارائه کرد,58,27
2022-06-20,یک مرد ۴۱ ساله به اتهام فروش مواد مخدر با ارز دیجیتال به ۹ سال زندان محکوم شد,56,24
2022-06-20,کریپتو کوانت: ذخایر بیت کوین صرافی‌های مشتقه اخیراً افزایش یافته است,277,75
2022-06-20,تحلیلگر اینوست انسرز ۳ کاتالیزور برای سقوط بیت کوین به زیر ۱۰ هزار دلار را معرفی کرد,241,182
2022-06-20,اقتصاددان برنده نوبل: افزایش قیمت جدید بیت کوین مثل پرش یک گربه مُرده است,327,221
2022-06-19,مک‌گلون: محدوده ۲۰ هزار دلاری ممکن است سطح حمایت جدید بیت کوین باشد,326,161
2022-06-17,آرتور هیز: آلت ‌کوین‌ها ممکن است طی هفته‌های آتی ۵۰ درصد از ارزش خود را از دست بدهند,584,314
2022-06-17,نظرسنجی: ۷.۶ میلیون نفر از جمعیت آفریقای جنوبی در ارزهای دیجیتال سرمایه‌گذاری کرده‌اند,99,84
2022-06-17,خواننده مشهور آمریکایی گفته که تاکنون هیچ‌کدام از ۱۴ ارز دیجیتال خود را نفروخته است,312,142
2022-06-17,مایک نووگراتز می‌گوید که مدتی زمان می‌برد تا بیت کوین و اتریوم بهبود یابند,205,137
2022-06-17,سقوط حدوداً ۹۰ درصدی ۷۲ عدد از ۱۰۰ ارز نخست بازار ارزهای دیجیتال,93,125
2022-06-17,ضرر ۱.۲ میلیون دلاری اینورس فایننس بعد از حمله جدید هکرها,41,61
2022-06-17,ایلان ماسک در اولین جلسه خود با کارمندان توییتر به برنامه‌هایی که درمورد ارزهای دیجیتال دارد، اشاره کرده است,379,79
2022-06-17,یکی از بنیان‌گذاران سولانا گفته است که مدل جدید این شبکه باعث می‌شود یک برنامه غیرمتمرکز کارمزد زیادی برای کل کاربران آن ایجاد نکند,178,28
2022-06-17,رئیس‌جمهور پاناما قانون مربوط به ارزهای دیجیتال را وتو کرد,132,38
2022-06-17,مقام ارشد SEC: کمیسیون بورس آمریکا می‌خواهد به نادیده‌ گرفتن محصولات ارزهای دیجیتال ادامه دهد,203,70
2022-06-17,گزارش صندوق بین‌المللی پول: بیت کوین یک میلیون برابر کارت‌های اعتباری انرژی مصرف می‌کند,207,97
2022-06-17,مارک کوبان باور دارد که بسیاری از پروژه‌های موجود در صنعت ارزهای دیجیتال منقرض می‌شوند,133,43
2022-06-17,شکایت ۲۵۸ میلیارد دلاری از ایلان ماسک به‌خاطر تبلیغ دوج کوین,256,75
2022-06-17,گزارش: انرژی مصرفی بخش بانکی ۵۶ برابر انرژی مصرفی بیت کوین است,190,54
2022-06-17,کاهش ۸۴۰ میلیون دلار دارایی سهام گذاری شده در شبکه سولانا,37,29
2022-06-17,حمایت بانک مرکزی روسیه از استفاده از ارزهای دیجیتال در پرداخت‌های بین‌المللی,68,14
2022-06-17,ورود شرکت سوئیسی سازنده ساعت‌های لوکس به حوزه توکن‌های غیرمثلی,49,8
2022-06-17,رگولاتور اوراق بهادار تگزاس درباره اقدام سلسیوس برای تعلیق برداشت‌ها تحقیقاتی انجام می‌دهد,55,6
2022-06-16,سرمایه‌گذار معروف آمریکایی: سقوط بیت کوین تا سطح ۱۰ هزار دلاری تعجب‌آور نیست,206,196
2022-06-16,مدیرعامل بایننس همچنان آماده پشتیبانی از خرید توییتر توسط ایلان ماسک است,149,121
2022-07-04,احتمال گزارش زیان‌های گسترده توسط شرکت‌های بورسی دارنده بیت کوین,42,33
2022-07-04,سلسیوس ۷۲ میلیون دلار اتریوم را به کیف پول مخصوص فروش خود منتقل کرد,69,26
2022-07-04,مخالفان ارزهای دیجیتال در اولین کنفرانس رسمی خود گرد هم می‌آیند,57,185
2022-07-04,بانک متعلق به یکی از منتقدان اصلی بیت کوین در پورتوریکو تعطیل شد,166,25
2022-07-04,مدیرعامل سابق گوگل شک و تردید خود را در مورد مفهوم متاورس ابراز کرد,29,21
2022-07-04,یک نام دامنه ENS به قیمت ۳۲۰هزار دلار فروخته شد,35,9
2022-07-04,مدیرعامل سیرکل: ارائه‌کننده استیبل کوین USDC در موقعیت مالی کاملاً خوبی قرار دارد,33,11
2022-07-04,کوین شیرز یک شرکت فرانسوی مدیریت دارایی ارزهای دیجیتال را خریداری می‌کند,29,10
2022-07-04,یک صرافی ارزهای دیجیتال دیگر به‌دلیل مشکلات مالی برداشت‌ها را متوقف کرد,17,20
2022-07-04,جمهوری آفریقای مرکزی ارز دیجیتال ملی خود را راه‌اندازی کرد,90,15
2022-07-04,حساب رسمی ارتش بریتانیا در شبکه‌های اجتماعی هک شد,25,20
2022-07-04,پلن‌بی لینکی حاوی کد ریفرال خود برای ثبت نام در صرافی بای‌بیت منتشر کرد,48,29
2022-07-04,هارد فورک واسیل با موفقیت در شبکه آزمایشی کاردانو انجام شد,216,24
2022-07-03,زک پرینس از حصول توافق با FTX برای تصاحب بلاک‌فای خبر داد,67,19
2022-07-03,هاسکینسون: شبکه کاردانو آماده پذیرش و استقبال از کسب‌وکارها است,249,71
2022-07-03,کریما فایننس در پی هک شدن خدمات نقدینگی خود را مسدود می‌کند,35,39
2022-07-03,تعداد آدرس‌های بیت کوین در محدوده زیان دهی به بالاترین سطح تاریخ خود رسید,173,63
2022-07-03,کالین وو: صرافی هوبی ۳۰ درصد از کارکنانش را اخراج می‌کند,61,49
2022-07-03,مسئولین مالیاتی در رومانی به دنبال شناسایی معامله‌گران ارزهای دیجیتال هستند,91,90
2022-07-03,یک بانک اسلامی مستقر در کویت وارد متاورس می‌شود,111,26
2022-06-26,نود «۱.۳۵.۰» کاردانو عرضه شد؛ نقطه عطفی مهم در مسیر به‌روزرسانی واسیل,387,14
2022-06-26,بانک مرکزی روسیه نقشه راهی برای معرفی روبل دیجیتال تا سال ۲۰۲۳ ارائه می‌کند,82,24
2022-06-26,رشد ۲۰ درصدی توکن SAND در پی انتشار اطلاعیه تشکیل انجمن استاندارهای متاورس توسط غول‌های فناوری,86,15
2022-06-26,تورم در لبنان به ۲۱۱ درصد رسید,105,41
2022-06-26,نماینده پارلمان بریتانیا: هیچ کشوری نمی‌تواند انقلاب ارزهای دیجیتال را متوقف کند,733,41
2022-06-26,افزایش تعداد آدرس‌هایی که بیش از ۱۰ هزار بیت کوین در اختیار دارند,392,103
2022-06-26,رشد ۱۰۰ درصدی بهای توکن یرن فایننس طی یک هفته گذشته,97,17
2022-06-26,انتقال ۲۰۰ بیت کوین به ارزش ۴.۲۷ میلیون دلار پس از حدود ۱۲ سال,193,47
2022-06-26,با افرایش فشار خرید دوج کوین، تعداد تراکنش‌های نهنگ‌های این ارز دیجیتال ۴۵ درصد افزایش یافت,520,50
2022-06-25,شیبا اینو همچنان انتخاب برتر نهنگ‌های اتریوم است,884,1000
